speed,dates,year,month,day,hour,min
46.6,2022-04-22T11:24:00Z,2022,4,22,11,24
49.7,2022-04-22T11:28:00Z,2022,4,22,11,28
36.03,2022-04-22T11:34:00Z,2022,4,22,11,34
33.55,2022-04-22T11:39:00Z,2022,4,22,11,39
32.93,2022-04-22T11:44:00Z,2022,4,22,11,44
33.55,2022-04-22T11:49:00Z,2022,4,22,11,49
34.17,2022-04-22T11:54:00Z,2022,4,22,11,54
36.03,2022-04-22T11:58:00Z,2022,4,22,11,58
32.93,2022-04-22T12:04:00Z,2022,4,22,12,4
31.06,2022-04-22T12:09:00Z,2022,4,22,12,9
27.96,2022-04-22T12:14:00Z,2022,4,22,12,14
26.09,2022-04-22T12:19:00Z,2022,4,22,12,19
22.36,2022-04-22T12:24:00Z,2022,4,22,12,24
19.26,2022-04-22T12:29:00Z,2022,4,22,12,29
17.39,2022-04-22T12:34:00Z,2022,4,22,12,34
15.53,2022-04-22T12:39:00Z,2022,4,22,12,39
14.29,2022-04-22T12:44:00Z,2022,4,22,12,44
14.29,2022-04-22T12:48:00Z,2022,4,22,12,48
13.67,2022-04-22T12:54:00Z,2022,4,22,12,54
11.8,2022-04-22T12:59:00Z,2022,4,22,12,59
12.42,2022-04-22T13:04:00Z,2022,4,22,13,4
11.8,2022-04-22T13:09:00Z,2022,4,22,13,9
10.56,2022-04-22T13:14:00Z,2022,4,22,13,14
11.8,2022-04-22T13:19:00Z,2022,4,22,13,19
11.18,2022-04-22T13:24:00Z,2022,4,22,13,24
11.18,2022-04-22T13:29:00Z,2022,4,22,13,29
11.18,2022-04-22T13:34:00Z,2022,4,22,13,34
10.56,2022-04-22T13:39:00Z,2022,4,22,13,39
10.56,2022-04-22T13:44:00Z,2022,4,22,13,44
11.18,2022-04-22T13:48:00Z,2022,4,22,13,48
15.53,2022-04-22T13:53:00Z,2022,4,22,13,53
19.26,2022-04-22T13:58:00Z,2022,4,22,13,58
22.99,2022-04-22T14:03:00Z,2022,4,22,14,3
29.2,2022-04-22T14:08:00Z,2022,4,22,14,8
34.79,2022-04-22T14:13:00Z,2022,4,22,14,13
42.25,2022-04-22T14:18:00Z,2022,4,22,14,18
47.22,2022-04-22T14:23:00Z,2022,4,22,14,23
55.3,2022-04-22T14:28:00Z,2022,4,22,14,28
51.57,2022-04-22T14:33:00Z,2022,4,22,14,33
57.78,2022-04-22T14:38:00Z,2022,4,22,14,38
55.92,2022-04-22T14:43:00Z,2022,4,22,14,43
52.19,2022-04-22T14:48:00Z,2022,4,22,14,48
46.6,2022-04-22T14:53:00Z,2022,4,22,14,53
49.7,2022-04-22T14:58:00Z,2022,4,22,14,58
51.57,2022-04-22T15:03:00Z,2022,4,22,15,3
48.46,2022-04-22T15:08:00Z,2022,4,22,15,8
49.08,2022-04-22T15:13:00Z,2022,4,22,15,13
45.36,2022-04-22T15:18:00Z,2022,4,22,15,18
44.11,2022-04-22T15:23:00Z,2022,4,22,15,23
34.79,2022-04-22T15:28:00Z,2022,4,22,15,28
32.31,2022-04-22T15:33:00Z,2022,4,22,15,33
29.2,2022-04-22T15:38:00Z,2022,4,22,15,38
24.85,2022-04-22T15:43:00Z,2022,4,22,15,43
29.2,2022-04-22T15:48:00Z,2022,4,22,15,48
30.44,2022-04-22T15:53:00Z,2022,4,22,15,53
30.44,2022-04-22T15:58:00Z,2022,4,22,15,58
31.68,2022-04-22T16:03:00Z,2022,4,22,16,3
37.28,2022-04-22T16:08:00Z,2022,4,22,16,8
41.63,2022-04-22T16:13:00Z,2022,4,22,16,13
43.49,2022-04-22T16:18:00Z,2022,4,22,16,18
44.11,2022-04-22T16:23:00Z,2022,4,22,16,23
42.87,2022-04-22T16:33:00Z,2022,4,22,16,33
38.52,2022-04-22T16:38:00Z,2022,4,22,16,38
37.9,2022-04-22T16:43:00Z,2022,4,22,16,43
38.52,2022-04-22T16:48:00Z,2022,4,22,16,48
34.79,2022-04-22T16:53:00Z,2022,4,22,16,53
37.9,2022-04-22T16:58:00Z,2022,4,22,16,58
40.38,2022-04-22T17:03:00Z,2022,4,22,17,3
45.36,2022-04-22T17:08:00Z,2022,4,22,17,8
53.43,2022-04-22T17:13:00Z,2022,4,22,17,13
55.3,2022-04-22T17:18:00Z,2022,4,22,17,18
54.05,2022-04-22T17:23:00Z,2022,4,22,17,23
54.68,2022-04-22T17:33:00Z,2022,4,22,17,33
54.68,2022-04-22T17:38:00Z,2022,4,22,17,38
52.81,2022-04-22T17:43:00Z,2022,4,22,17,43
49.7,2022-04-22T17:48:00Z,2022,4,22,17,48
54.05,2022-04-22T17:53:00Z,2022,4,22,17,53
54.05,2022-04-22T17:58:00Z,2022,4,22,17,58
52.81,2022-04-22T18:03:00Z,2022,4,22,18,3
53.43,2022-04-22T18:08:00Z,2022,4,22,18,8
54.68,2022-04-22T18:13:00Z,2022,4,22,18,13
56.54,2022-04-22T18:18:00Z,2022,4,22,18,18
52.81,2022-04-22T18:23:00Z,2022,4,22,18,23
55.3,2022-04-22T18:28:00Z,2022,4,22,18,28
53.43,2022-04-22T18:33:00Z,2022,4,22,18,33
52.81,2022-04-22T18:38:00Z,2022,4,22,18,38
52.81,2022-04-22T18:43:00Z,2022,4,22,18,43
48.46,2022-04-22T18:48:00Z,2022,4,22,18,48
46.6,2022-04-22T18:53:00Z,2022,4,22,18,53
49.08,2022-04-22T19:03:00Z,2022,4,22,19,3
52.81,2022-04-22T19:09:00Z,2022,4,22,19,9
53.43,2022-04-22T19:13:00Z,2022,4,22,19,13
51.57,2022-04-22T19:19:00Z,2022,4,22,19,19
50.95,2022-04-22T19:23:00Z,2022,4,22,19,23
48.46,2022-04-22T19:29:00Z,2022,4,22,19,29
47.22,2022-04-22T19:33:00Z,2022,4,22,19,33
54.05,2022-04-22T19:39:00Z,2022,4,22,19,39
54.68,2022-04-22T19:43:00Z,2022,4,22,19,43
54.68,2022-04-22T19:49:00Z,2022,4,22,19,49
54.68,2022-04-22T19:53:00Z,2022,4,22,19,53
54.05,2022-04-22T19:59:00Z,2022,4,22,19,59
53.43,2022-04-22T20:03:00Z,2022,4,22,20,3
53.43,2022-04-22T20:09:00Z,2022,4,22,20,9
51.57,2022-04-22T20:13:00Z,2022,4,22,20,13
54.05,2022-04-22T20:19:00Z,2022,4,22,20,19
52.81,2022-04-22T20:23:00Z,2022,4,22,20,23
47.22,2022-04-22T20:29:00Z,2022,4,22,20,29
52.19,2022-04-22T20:34:00Z,2022,4,22,20,34
51.57,2022-04-22T20:39:00Z,2022,4,22,20,39
51.57,2022-04-22T20:43:00Z,2022,4,22,20,43
52.81,2022-04-22T20:49:00Z,2022,4,22,20,49
50.95,2022-04-22T20:54:00Z,2022,4,22,20,54
52.19,2022-04-22T20:59:00Z,2022,4,22,20,59
49.08,2022-04-22T21:03:00Z,2022,4,22,21,3
48.46,2022-04-22T21:08:00Z,2022,4,22,21,8
51.57,2022-04-22T21:13:00Z,2022,4,22,21,13
45.36,2022-04-22T21:18:00Z,2022,4,22,21,18
42.25,2022-04-22T21:23:00Z,2022,4,22,21,23
45.98,2022-04-22T21:28:00Z,2022,4,22,21,28
50.95,2022-04-22T21:33:00Z,2022,4,22,21,33
54.05,2022-04-22T21:38:00Z,2022,4,22,21,38
54.05,2022-04-22T21:43:00Z,2022,4,22,21,43
50.95,2022-04-22T21:48:00Z,2022,4,22,21,48
54.05,2022-04-22T21:53:00Z,2022,4,22,21,53
55.3,2022-04-22T21:58:00Z,2022,4,22,21,58
49.7,2022-04-22T22:03:00Z,2022,4,22,22,3
49.7,2022-04-22T22:09:00Z,2022,4,22,22,9
54.68,2022-04-22T22:14:00Z,2022,4,22,22,14
54.68,2022-04-22T22:19:00Z,2022,4,22,22,19
55.92,2022-04-22T22:24:00Z,2022,4,22,22,24
55.92,2022-04-22T22:29:00Z,2022,4,22,22,29
55.3,2022-04-22T22:34:00Z,2022,4,22,22,34
54.05,2022-04-22T22:39:00Z,2022,4,22,22,39
42.87,2022-04-22T22:44:00Z,2022,4,22,22,44
54.05,2022-04-22T22:49:00Z,2022,4,22,22,49
52.19,2022-04-22T22:54:00Z,2022,4,22,22,54
55.3,2022-04-22T22:59:00Z,2022,4,22,22,59
55.92,2022-04-22T23:04:00Z,2022,4,22,23,4
55.3,2022-04-22T23:09:00Z,2022,4,22,23,9
54.68,2022-04-22T23:14:00Z,2022,4,22,23,14
54.68,2022-04-22T23:19:00Z,2022,4,22,23,19
56.54,2022-04-22T23:24:00Z,2022,4,22,23,24
56.54,2022-04-22T23:29:00Z,2022,4,22,23,29
55.3,2022-04-22T23:34:00Z,2022,4,22,23,34
55.3,2022-04-22T23:39:00Z,2022,4,22,23,39
55.3,2022-04-22T23:44:00Z,2022,4,22,23,44
55.3,2022-04-22T23:49:00Z,2022,4,22,23,49
55.92,2022-04-22T23:54:00Z,2022,4,22,23,54
56.54,2022-04-22T23:59:00Z,2022,4,22,23,59
56.54,2022-04-23T00:04:00Z,2022,4,23,0,4
56.54,2022-04-23T00:09:00Z,2022,4,23,0,9
47.22,2022-04-23T00:14:00Z,2022,4,23,0,14
54.05,2022-04-23T00:19:00Z,2022,4,23,0,19
54.68,2022-04-23T00:24:00Z,2022,4,23,0,24
54.05,2022-04-23T00:29:00Z,2022,4,23,0,29
55.3,2022-04-23T00:34:00Z,2022,4,23,0,34
56.54,2022-04-23T00:39:00Z,2022,4,23,0,39
52.19,2022-04-23T00:44:00Z,2022,4,23,0,44
54.05,2022-04-23T00:49:00Z,2022,4,23,0,49
55.3,2022-04-23T00:54:00Z,2022,4,23,0,54
55.3,2022-04-23T00:59:00Z,2022,4,23,0,59
55.3,2022-04-23T01:04:00Z,2022,4,23,1,4
54.05,2022-04-23T01:09:00Z,2022,4,23,1,9
56.54,2022-04-23T01:14:00Z,2022,4,23,1,14
58.4,2022-04-23T01:19:00Z,2022,4,23,1,19
57.16,2022-04-23T01:24:00Z,2022,4,23,1,24
56.54,2022-04-23T01:29:00Z,2022,4,23,1,29
60.27,2022-04-23T01:34:00Z,2022,4,23,1,34
57.16,2022-04-23T01:39:00Z,2022,4,23,1,39
55.3,2022-04-23T01:44:00Z,2022,4,23,1,44
57.16,2022-04-23T01:49:00Z,2022,4,23,1,49
57.16,2022-04-23T01:54:00Z,2022,4,23,1,54
55.92,2022-04-23T01:59:00Z,2022,4,23,1,59
55.3,2022-04-23T02:04:00Z,2022,4,23,2,4
55.92,2022-04-23T02:09:00Z,2022,4,23,2,9
55.3,2022-04-23T02:14:00Z,2022,4,23,2,14
56.54,2022-04-23T02:19:00Z,2022,4,23,2,19
62.75,2022-04-23T02:24:00Z,2022,4,23,2,24
60.89,2022-04-23T02:29:00Z,2022,4,23,2,29
55.92,2022-04-23T02:34:00Z,2022,4,23,2,34
55.3,2022-04-23T02:39:00Z,2022,4,23,2,39
55.92,2022-04-23T02:44:00Z,2022,4,23,2,44
55.92,2022-04-23T02:49:00Z,2022,4,23,2,49
57.16,2022-04-23T02:54:00Z,2022,4,23,2,54
60.27,2022-04-23T02:59:00Z,2022,4,23,2,59
55.3,2022-04-23T03:04:00Z,2022,4,23,3,4
55.3,2022-04-23T03:09:00Z,2022,4,23,3,9
55.92,2022-04-23T03:14:00Z,2022,4,23,3,14
55.92,2022-04-23T03:19:00Z,2022,4,23,3,19
50.33,2022-04-23T03:24:00Z,2022,4,23,3,24
46.6,2022-04-23T03:29:00Z,2022,4,23,3,29
55.92,2022-04-23T03:34:00Z,2022,4,23,3,34
57.16,2022-04-23T03:39:00Z,2022,4,23,3,39
57.16,2022-04-23T03:44:00Z,2022,4,23,3,44
59.65,2022-04-23T03:49:00Z,2022,4,23,3,49
56.54,2022-04-23T03:54:00Z,2022,4,23,3,54
53.43,2022-04-23T03:59:00Z,2022,4,23,3,59
11.18,2022-04-23T04:04:00Z,2022,4,23,4,4
54.68,2022-04-23T04:09:00Z,2022,4,23,4,9
56.54,2022-04-23T04:14:00Z,2022,4,23,4,14
11.18,2022-04-23T04:19:00Z,2022,4,23,4,19
0,2022-04-23T04:24:00Z,2022,4,23,4,24
61.51,2022-04-23T04:29:00Z,2022,4,23,4,29
54.05,2022-04-23T04:34:00Z,2022,4,23,4,34
47.84,2022-04-23T04:39:00Z,2022,4,23,4,39
47.84,2022-04-23T04:44:00Z,2022,4,23,4,44
57.16,2022-04-23T04:49:00Z,2022,4,23,4,49
57.16,2022-04-23T04:54:00Z,2022,4,23,4,54
55.92,2022-04-23T04:59:00Z,2022,4,23,4,59
51.57,2022-04-23T05:04:00Z,2022,4,23,5,4
50.95,2022-04-23T05:09:00Z,2022,4,23,5,9
0,2022-04-23T05:14:00Z,2022,4,23,5,14
11.18,2022-04-23T05:19:00Z,2022,4,23,5,19
17.39,2022-04-23T05:24:00Z,2022,4,23,5,24
25.47,2022-04-23T05:29:00Z,2022,4,23,5,29
40.38,2022-04-23T05:34:00Z,2022,4,23,5,34
54.05,2022-04-23T05:39:00Z,2022,4,23,5,39
56.54,2022-04-23T05:44:00Z,2022,4,23,5,44
58.4,2022-04-23T05:49:00Z,2022,4,23,5,49
52.19,2022-04-23T05:54:00Z,2022,4,23,5,54
57.16,2022-04-23T05:59:00Z,2022,4,23,5,59
59.03,2022-04-23T06:04:00Z,2022,4,23,6,4
57.78,2022-04-23T06:09:00Z,2022,4,23,6,9
57.78,2022-04-23T06:14:00Z,2022,4,23,6,14
60.27,2022-04-23T06:19:00Z,2022,4,23,6,19
59.03,2022-04-23T06:24:00Z,2022,4,23,6,24
57.16,2022-04-23T06:29:00Z,2022,4,23,6,29
57.78,2022-04-23T06:34:00Z,2022,4,23,6,34
50.33,2022-04-23T06:39:00Z,2022,4,23,6,39
55.92,2022-04-23T06:44:00Z,2022,4,23,6,44
57.78,2022-04-23T06:49:00Z,2022,4,23,6,49
57.16,2022-04-23T06:54:00Z,2022,4,23,6,54
57.78,2022-04-23T06:59:00Z,2022,4,23,6,59
59.03,2022-04-23T07:04:00Z,2022,4,23,7,4
59.65,2022-04-23T07:09:00Z,2022,4,23,7,9
59.65,2022-04-23T07:14:00Z,2022,4,23,7,14
59.65,2022-04-23T07:19:00Z,2022,4,23,7,19
58.4,2022-04-23T07:24:00Z,2022,4,23,7,24
57.16,2022-04-23T07:29:00Z,2022,4,23,7,29
57.78,2022-04-23T07:34:00Z,2022,4,23,7,34
57.16,2022-04-23T07:39:00Z,2022,4,23,7,39
56.54,2022-04-23T07:44:00Z,2022,4,23,7,44
55.92,2022-04-23T07:49:00Z,2022,4,23,7,49
55.92,2022-04-23T07:54:00Z,2022,4,23,7,54
52.81,2022-04-23T07:59:00Z,2022,4,23,7,59
56.54,2022-04-23T08:04:00Z,2022,4,23,8,4
57.16,2022-04-23T08:09:00Z,2022,4,23,8,9
57.16,2022-04-23T08:14:00Z,2022,4,23,8,14
56.54,2022-04-23T08:19:00Z,2022,4,23,8,19
57.16,2022-04-23T08:24:00Z,2022,4,23,8,24
57.78,2022-04-23T08:29:00Z,2022,4,23,8,29
57.78,2022-04-23T08:34:00Z,2022,4,23,8,34
57.78,2022-04-23T08:39:00Z,2022,4,23,8,39
57.16,2022-04-23T08:44:00Z,2022,4,23,8,44
57.16,2022-04-23T08:49:00Z,2022,4,23,8,49
55.3,2022-04-23T08:54:00Z,2022,4,23,8,54
55.3,2022-04-23T08:59:00Z,2022,4,23,8,59
57.78,2022-04-23T09:04:00Z,2022,4,23,9,4
55.3,2022-04-23T09:09:00Z,2022,4,23,9,9
55.3,2022-04-23T09:14:00Z,2022,4,23,9,14
56.54,2022-04-23T09:19:00Z,2022,4,23,9,19
55.3,2022-04-23T09:24:00Z,2022,4,23,9,24
55.3,2022-04-23T09:29:00Z,2022,4,23,9,29
57.78,2022-04-23T09:34:00Z,2022,4,23,9,34
57.16,2022-04-23T09:39:00Z,2022,4,23,9,39
56.54,2022-04-23T09:44:00Z,2022,4,23,9,44
57.16,2022-04-23T09:49:00Z,2022,4,23,9,49
57.16,2022-04-23T09:54:00Z,2022,4,23,9,54
55.92,2022-04-23T09:59:00Z,2022,4,23,9,59
52.19,2022-04-23T10:03:00Z,2022,4,23,10,3
53.43,2022-04-23T10:08:00Z,2022,4,23,10,8
53.43,2022-04-23T10:13:00Z,2022,4,23,10,13
55.92,2022-04-23T10:18:00Z,2022,4,23,10,18
55.92,2022-04-23T10:23:00Z,2022,4,23,10,23
55.92,2022-04-23T10:28:00Z,2022,4,23,10,28
56.54,2022-04-23T10:33:00Z,2022,4,23,10,33
55.92,2022-04-23T10:38:00Z,2022,4,23,10,38
55.3,2022-04-23T10:43:00Z,2022,4,23,10,43
55.3,2022-04-23T10:48:00Z,2022,4,23,10,48
54.05,2022-04-23T10:53:00Z,2022,4,23,10,53
55.3,2022-04-23T10:58:00Z,2022,4,23,10,58
56.54,2022-04-23T11:03:00Z,2022,4,23,11,3
57.16,2022-04-23T11:08:00Z,2022,4,23,11,8
57.16,2022-04-23T11:13:00Z,2022,4,23,11,13
55.3,2022-04-23T11:18:00Z,2022,4,23,11,18
50.33,2022-04-23T11:23:00Z,2022,4,23,11,23
47.84,2022-04-23T11:28:00Z,2022,4,23,11,28
48.46,2022-04-23T11:33:00Z,2022,4,23,11,33
43.49,2022-04-23T11:38:00Z,2022,4,23,11,38
35.41,2022-04-23T11:43:00Z,2022,4,23,11,43
33.55,2022-04-23T11:48:00Z,2022,4,23,11,48
35.41,2022-04-23T11:53:00Z,2022,4,23,11,53
38.52,2022-04-23T11:58:00Z,2022,4,23,11,58
39.14,2022-04-23T12:03:00Z,2022,4,23,12,3
44.11,2022-04-23T12:08:00Z,2022,4,23,12,8
52.81,2022-04-23T12:13:00Z,2022,4,23,12,13
56.54,2022-04-23T12:18:00Z,2022,4,23,12,18
54.68,2022-04-23T12:23:00Z,2022,4,23,12,23
55.3,2022-04-23T12:28:00Z,2022,4,23,12,28
50.33,2022-04-23T12:33:00Z,2022,4,23,12,33
52.81,2022-04-23T12:38:00Z,2022,4,23,12,38
50.33,2022-04-23T12:43:00Z,2022,4,23,12,43
49.7,2022-04-23T12:48:00Z,2022,4,23,12,48
54.05,2022-04-23T12:53:00Z,2022,4,23,12,53
54.68,2022-04-23T12:58:00Z,2022,4,23,12,58
49.7,2022-04-23T13:03:00Z,2022,4,23,13,3
52.19,2022-04-23T13:08:00Z,2022,4,23,13,8
55.92,2022-04-23T13:13:00Z,2022,4,23,13,13
55.92,2022-04-23T13:18:00Z,2022,4,23,13,18
54.68,2022-04-23T13:23:00Z,2022,4,23,13,23
54.68,2022-04-23T13:28:00Z,2022,4,23,13,28
51.57,2022-04-23T13:33:00Z,2022,4,23,13,33
50.33,2022-04-23T13:38:00Z,2022,4,23,13,38
49.08,2022-04-23T13:43:00Z,2022,4,23,13,43
50.95,2022-04-23T13:48:00Z,2022,4,23,13,48
49.7,2022-04-23T13:53:00Z,2022,4,23,13,53
47.22,2022-04-23T13:58:00Z,2022,4,23,13,58
52.19,2022-04-23T14:03:00Z,2022,4,23,14,3
50.95,2022-04-23T14:08:00Z,2022,4,23,14,8
49.08,2022-04-23T14:13:00Z,2022,4,23,14,13
50.33,2022-04-23T14:18:00Z,2022,4,23,14,18
51.57,2022-04-23T14:23:00Z,2022,4,23,14,23
50.95,2022-04-23T14:28:00Z,2022,4,23,14,28
48.46,2022-04-23T14:33:00Z,2022,4,23,14,33
48.46,2022-04-23T14:38:00Z,2022,4,23,14,38
49.08,2022-04-23T14:43:00Z,2022,4,23,14,43
46.6,2022-04-23T14:48:00Z,2022,4,23,14,48
44.73,2022-04-23T14:53:00Z,2022,4,23,14,53
44.73,2022-04-23T14:58:00Z,2022,4,23,14,58
49.08,2022-04-23T15:03:00Z,2022,4,23,15,3
54.05,2022-04-23T15:08:00Z,2022,4,23,15,8
54.05,2022-04-23T15:13:00Z,2022,4,23,15,13
54.68,2022-04-23T15:18:00Z,2022,4,23,15,18
53.43,2022-04-23T15:23:00Z,2022,4,23,15,23
51.57,2022-04-23T15:28:00Z,2022,4,23,15,28
54.68,2022-04-23T15:33:00Z,2022,4,23,15,33
50.95,2022-04-23T15:38:00Z,2022,4,23,15,38
50.95,2022-04-23T15:43:00Z,2022,4,23,15,43
52.19,2022-04-23T15:48:00Z,2022,4,23,15,48
53.43,2022-04-23T15:53:00Z,2022,4,23,15,53
54.05,2022-04-23T15:58:00Z,2022,4,23,15,58
53.43,2022-04-23T16:04:00Z,2022,4,23,16,4
52.19,2022-04-23T16:08:00Z,2022,4,23,16,8
51.57,2022-04-23T16:14:00Z,2022,4,23,16,14
49.7,2022-04-23T16:18:00Z,2022,4,23,16,18
47.84,2022-04-23T16:23:00Z,2022,4,23,16,23
45.98,2022-04-23T16:28:00Z,2022,4,23,16,28
50.95,2022-04-23T16:34:00Z,2022,4,23,16,34
55.92,2022-04-23T16:38:00Z,2022,4,23,16,38
56.54,2022-04-23T16:44:00Z,2022,4,23,16,44
52.19,2022-04-23T16:48:00Z,2022,4,23,16,48
50.33,2022-04-23T16:54:00Z,2022,4,23,16,54
54.05,2022-04-23T16:58:00Z,2022,4,23,16,58
54.68,2022-04-23T17:03:00Z,2022,4,23,17,3
53.43,2022-04-23T17:09:00Z,2022,4,23,17,9
54.68,2022-04-23T17:13:00Z,2022,4,23,17,13
53.43,2022-04-23T17:19:00Z,2022,4,23,17,19
49.7,2022-04-23T17:23:00Z,2022,4,23,17,23
47.22,2022-04-23T17:29:00Z,2022,4,23,17,29
49.08,2022-04-23T17:34:00Z,2022,4,23,17,34
49.08,2022-04-23T17:39:00Z,2022,4,23,17,39
53.43,2022-04-23T17:44:00Z,2022,4,23,17,44
52.81,2022-04-23T17:49:00Z,2022,4,23,17,49
53.43,2022-04-23T17:54:00Z,2022,4,23,17,54
48.46,2022-04-23T17:59:00Z,2022,4,23,17,59
51.57,2022-04-23T18:04:00Z,2022,4,23,18,4
53.43,2022-04-23T18:09:00Z,2022,4,23,18,9
51.57,2022-04-23T18:14:00Z,2022,4,23,18,14
47.84,2022-04-23T18:19:00Z,2022,4,23,18,19
52.19,2022-04-23T18:24:00Z,2022,4,23,18,24
53.43,2022-04-23T18:29:00Z,2022,4,23,18,29
52.19,2022-04-23T18:34:00Z,2022,4,23,18,34
52.81,2022-04-23T18:39:00Z,2022,4,23,18,39
54.68,2022-04-23T18:44:00Z,2022,4,23,18,44
51.57,2022-04-23T18:49:00Z,2022,4,23,18,49
52.19,2022-04-23T18:54:00Z,2022,4,23,18,54
54.05,2022-04-23T18:59:00Z,2022,4,23,18,59
52.19,2022-04-23T19:04:00Z,2022,4,23,19,4
53.43,2022-04-23T19:09:00Z,2022,4,23,19,9
55.3,2022-04-23T19:14:00Z,2022,4,23,19,14
50.33,2022-04-23T19:19:00Z,2022,4,23,19,19
54.68,2022-04-23T19:24:00Z,2022,4,23,19,24
55.92,2022-04-23T19:29:00Z,2022,4,23,19,29
55.3,2022-04-23T19:34:00Z,2022,4,23,19,34
55.3,2022-04-23T19:39:00Z,2022,4,23,19,39
54.68,2022-04-23T19:44:00Z,2022,4,23,19,44
52.81,2022-04-23T19:49:00Z,2022,4,23,19,49
50.33,2022-04-23T19:54:00Z,2022,4,23,19,54
51.57,2022-04-23T19:59:00Z,2022,4,23,19,59
51.57,2022-04-23T20:04:00Z,2022,4,23,20,4
52.19,2022-04-23T20:09:00Z,2022,4,23,20,9
52.19,2022-04-23T20:14:00Z,2022,4,23,20,14
50.95,2022-04-23T20:19:00Z,2022,4,23,20,19
50.95,2022-04-23T20:24:00Z,2022,4,23,20,24
52.19,2022-04-23T20:29:00Z,2022,4,23,20,29
55.3,2022-04-23T20:34:00Z,2022,4,23,20,34
50.33,2022-04-23T20:39:00Z,2022,4,23,20,39
46.6,2022-04-23T20:44:00Z,2022,4,23,20,44
51.57,2022-04-23T20:49:00Z,2022,4,23,20,49
51.57,2022-04-23T20:54:00Z,2022,4,23,20,54
50.95,2022-04-23T20:59:00Z,2022,4,23,20,59
50.95,2022-04-23T21:04:00Z,2022,4,23,21,4
52.81,2022-04-23T21:14:00Z,2022,4,23,21,14
51.57,2022-04-23T21:19:00Z,2022,4,23,21,19
52.19,2022-04-23T21:23:00Z,2022,4,23,21,23
52.19,2022-04-23T21:34:00Z,2022,4,23,21,34
49.7,2022-04-23T21:38:00Z,2022,4,23,21,38
55.3,2022-04-23T21:43:00Z,2022,4,23,21,43
55.3,2022-04-23T21:48:00Z,2022,4,23,21,48
52.81,2022-04-23T21:54:00Z,2022,4,23,21,54
50.33,2022-04-23T21:58:00Z,2022,4,23,21,58
54.68,2022-04-23T22:03:00Z,2022,4,23,22,3
54.05,2022-04-23T22:09:00Z,2022,4,23,22,9
46.6,2022-04-23T22:14:00Z,2022,4,23,22,14
46.6,2022-04-23T22:19:00Z,2022,4,23,22,19
54.68,2022-04-23T22:24:00Z,2022,4,23,22,24
52.81,2022-04-23T22:29:00Z,2022,4,23,22,29
53.43,2022-04-23T22:34:00Z,2022,4,23,22,34
55.92,2022-04-23T22:39:00Z,2022,4,23,22,39
55.3,2022-04-23T22:44:00Z,2022,4,23,22,44
54.05,2022-04-23T22:49:00Z,2022,4,23,22,49
54.68,2022-04-23T22:54:00Z,2022,4,23,22,54
54.05,2022-04-23T22:59:00Z,2022,4,23,22,59
55.3,2022-04-23T23:04:00Z,2022,4,23,23,4
55.92,2022-04-23T23:09:00Z,2022,4,23,23,9
49.7,2022-04-23T23:14:00Z,2022,4,23,23,14
50.33,2022-04-23T23:19:00Z,2022,4,23,23,19
55.3,2022-04-23T23:24:00Z,2022,4,23,23,24
54.68,2022-04-23T23:29:00Z,2022,4,23,23,29
53.43,2022-04-23T23:34:00Z,2022,4,23,23,34
52.81,2022-04-23T23:39:00Z,2022,4,23,23,39
55.3,2022-04-23T23:44:00Z,2022,4,23,23,44
54.05,2022-04-23T23:49:00Z,2022,4,23,23,49
55.3,2022-04-23T23:54:00Z,2022,4,23,23,54
52.81,2022-04-23T23:59:00Z,2022,4,23,23,59
49.7,2022-04-24T00:04:00Z,2022,4,24,0,4
55.3,2022-04-24T00:09:00Z,2022,4,24,0,9
55.92,2022-04-24T00:14:00Z,2022,4,24,0,14
57.78,2022-04-24T00:19:00Z,2022,4,24,0,19
57.16,2022-04-24T00:24:00Z,2022,4,24,0,24
57.16,2022-04-24T00:29:00Z,2022,4,24,0,29
56.54,2022-04-24T00:34:00Z,2022,4,24,0,34
55.92,2022-04-24T00:39:00Z,2022,4,24,0,39
57.16,2022-04-24T00:44:00Z,2022,4,24,0,44
56.54,2022-04-24T00:49:00Z,2022,4,24,0,49
54.05,2022-04-24T00:54:00Z,2022,4,24,0,54
55.92,2022-04-24T00:59:00Z,2022,4,24,0,59
57.78,2022-04-24T01:04:00Z,2022,4,24,1,4
56.54,2022-04-24T01:09:00Z,2022,4,24,1,9
55.92,2022-04-24T01:14:00Z,2022,4,24,1,14
56.54,2022-04-24T01:19:00Z,2022,4,24,1,19
55.92,2022-04-24T01:23:00Z,2022,4,24,1,23
55.3,2022-04-24T01:28:00Z,2022,4,24,1,28
57.16,2022-04-24T01:38:00Z,2022,4,24,1,38
58.4,2022-04-24T01:44:00Z,2022,4,24,1,44
55.92,2022-04-24T01:48:00Z,2022,4,24,1,48
59.03,2022-04-24T01:54:00Z,2022,4,24,1,54
58.4,2022-04-24T01:58:00Z,2022,4,24,1,58
59.03,2022-04-24T02:04:00Z,2022,4,24,2,4
59.03,2022-04-24T02:09:00Z,2022,4,24,2,9
53.43,2022-04-24T02:18:00Z,2022,4,24,2,18
57.78,2022-04-24T02:24:00Z,2022,4,24,2,24
59.03,2022-04-24T02:28:00Z,2022,4,24,2,28
56.54,2022-04-24T02:34:00Z,2022,4,24,2,34
57.78,2022-04-24T02:49:00Z,2022,4,24,2,49
57.16,2022-04-24T02:58:00Z,2022,4,24,2,58
